"name","province","sub_region_1","date","value","value_daily"
"cases","NL","Eastern",2020-11-04,254,0
"cases","NL","Labrador-Grenfell",2020-11-04,7,0
"cases","NL","Not Reported",2020-11-04,0,0
"cases","NL","Western",2020-11-04,12,0
"cases","NL","Central",2020-11-05,21,2
"cases","NL","Eastern",2020-11-05,254,0
"cases","NL","Labrador-Grenfell",2020-11-05,7,0
"cases","NL","Not Reported",2020-11-05,0,0
"cases","NL","Western",2020-11-05,12,0
"cases","NL","Central",2020-11-06,21,0
"cases","NL","Eastern",2020-11-06,254,0
"cases","NL","Labrador-Grenfell",2020-11-06,7,0
"cases","NL","Not Reported",2020-11-06,0,0
"cases","NL","Western",2020-11-06,12,0
"cases","NL","Central",2020-11-07,21,0
"cases","NL","Eastern",2020-11-07,256,2
"cases","NL","Labrador-Grenfell",2020-11-07,7,0
"cases","NL","Not Reported",2020-11-07,0,0
"cases","NL","Western",2020-11-07,12,0
"cases","NL","Central",2020-11-08,21,0
"cases","NL","Eastern",2020-11-08,256,0
"cases","NL","Labrador-Grenfell",2020-11-08,7,0
"cases","NL","Not Reported",2020-11-08,0,0
"cases","NL","Western",2020-11-08,12,0
"cases","NL","Central",2020-11-09,21,0
"cases","NL","Eastern",2020-11-09,256,0
"cases","NL","Labrador-Grenfell",2020-11-09,7,0
"cases","NL","Not Reported",2020-11-09,0,0
"cases","NL","Western",2020-11-09,12,0
"cases","NL","Central",2020-11-10,21,0
"cases","NL","Eastern",2020-11-10,256,0
"cases","NL","Labrador-Grenfell",2020-11-10,7,0
"cases","NL","Not Reported",2020-11-10,0,0
"cases","NL","Western",2020-11-10,12,0
"cases","NL","Central",2020-11-11,23,2
"cases","NL","Eastern",2020-11-11,256,0
"cases","NL","Labrador-Grenfell",2020-11-11,7,0
"cases","NL","Not Reported",2020-11-11,0,0
"cases","NL","Western",2020-11-11,12,0
"cases","NL","Central",2020-11-12,23,0
"cases","NL","Eastern",2020-11-12,256,0
"cases","NL","Labrador-Grenfell",2020-11-12,7,0
"cases","NL","Not Reported",2020-11-12,0,0
"cases","NL","Western",2020-11-12,12,0
"cases","NL","Central",2020-11-13,23,0
"cases","NL","Eastern",2020-11-13,256,0
"cases","NL","Labrador-Grenfell",2020-11-13,7,0
"cases","NL","Not Reported",2020-11-13,0,0
"cases","NL","Western",2020-11-13,13,1
"cases","NL","Central",2020-11-14,23,0
"cases","NL","Eastern",2020-11-14,257,1
"cases","NL","Labrador-Grenfell",2020-11-14,7,0
"cases","NL","Not Reported",2020-11-14,0,0
"cases","NL","Western",2020-11-14,14,1
"cases","NL","Central",2020-11-15,24,1
"cases","NL","Eastern",2020-11-15,258,1
"cases","NL","Labrador-Grenfell",2020-11-15,7,0
"cases","NL","Not Reported",2020-11-15,0,0
"cases","NL","Western",2020-11-15,14,0
"cases","NL","Central",2020-11-16,24,0
"cases","NL","Eastern",2020-11-16,258,0
"cases","NL","Labrador-Grenfell",2020-11-16,7,0
"cases","NL","Not Reported",2020-11-16,0,0
"cases","NL","Western",2020-11-16,14,0
"cases","NL","Central",2020-11-17,24,0
"cases","NL","Eastern",2020-11-17,260,2
"cases","NL","Labrador-Grenfell",2020-11-17,7,0
"cases","NL","Not Reported",2020-11-17,0,0
"cases","NL","Western",2020-11-17,14,0
"cases","NL","Central",2020-11-18,24,0
"cases","NL","Eastern",2020-11-18,262,2
"cases","NL","Labrador-Grenfell",2020-11-18,7,0
"cases","NL","Not Reported",2020-11-18,0,0
"cases","NL","Western",2020-11-18,14,0
"cases","NL","Central",2020-11-19,24,0
"cases","NL","Eastern",2020-11-19,263,1
"cases","NL","Labrador-Grenfell",2020-11-19,7,0
"cases","NL","Not Reported",2020-11-19,0,0
"cases","NL","Western",2020-11-19,14,0
"cases","NL","Central",2020-11-20,24,0
"cases","NL","Eastern",2020-11-20,265,2
"cases","NL","Labrador-Grenfell",2020-11-20,7,0
"cases","NL","Not Reported",2020-11-20,0,0
"cases","NL","Western",2020-11-20,15,1
"cases","NL","Central",2020-11-21,24,0
"cases","NL","Eastern",2020-11-21,268,3
"cases","NL","Labrador-Grenfell",2020-11-21,7,0
"cases","NL","Not Reported",2020-11-21,0,0
"cases","NL","Western",2020-11-21,17,2
"cases","NL","Central",2020-11-22,24,0
"cases","NL","Eastern",2020-11-22,268,0
"cases","NL","Labrador-Grenfell",2020-11-22,7,0
"cases","NL","Not Reported",2020-11-22,0,0
"cases","NL","Western",2020-11-22,20,3
"cases","NL","Central",2020-11-23,24,0
"cases","NL","Eastern",2020-11-23,268,0
"cases","NL","Labrador-Grenfell",2020-11-23,7,0
"cases","NL","Not Reported",2020-11-23,0,0
"cases","NL","Western",2020-11-23,22,2
"cases","NL","Central",2020-11-24,24,0
"cases","NL","Eastern",2020-11-24,270,2
"cases","NL","Labrador-Grenfell",2020-11-24,7,0
"cases","NL","Not Reported",2020-11-24,0,0
"cases","NL","Western",2020-11-24,22,0
"cases","NL","Central",2020-11-25,24,0
"cases","NL","Eastern",2020-11-25,270,0
"cases","NL","Labrador-Grenfell",2020-11-25,7,0
"cases","NL","Not Reported",2020-11-25,0,0
"cases","NL","Western",2020-11-25,23,1
"cases","NL","Central",2020-11-26,25,1
"cases","NL","Eastern",2020-11-26,271,1
"cases","NL","Labrador-Grenfell",2020-11-26,7,0
"cases","NL","Not Reported",2020-11-26,0,0
"cases","NL","Western",2020-11-26,24,1
"cases","NL","Central",2020-11-27,25,0
"cases","NL","Eastern",2020-11-27,274,3
"cases","NL","Labrador-Grenfell",2020-11-27,7,0
"cases","NL","Not Reported",2020-11-27,0,0
"cases","NL","Western",2020-11-27,25,1
"cases","NL","Central",2020-11-28,25,0
"cases","NL","Eastern",2020-11-28,276,2
"cases","NL","Labrador-Grenfell",2020-11-28,7,0
"cases","NL","Not Reported",2020-11-28,0,0
"cases","NL","Western",2020-11-28,25,0
"cases","NL","Central",2020-11-29,25,0
"cases","NL","Eastern",2020-11-29,280,4
"cases","NL","Labrador-Grenfell",2020-11-29,7,0
"cases","NL","Not Reported",2020-11-29,0,0
"cases","NL","Western",2020-11-29,25,0
"cases","NL","Central",2020-11-30,25,0
"cases","NL","Eastern",2020-11-30,281,1
"cases","NL","Labrador-Grenfell",2020-11-30,7,0
"cases","NL","Not Reported",2020-11-30,0,0
"cases","NL","Western",2020-11-30,25,0
"cases","NL","Central",2020-12-01,25,0
"cases","NL","Eastern",2020-12-01,282,1
"cases","NL","Labrador-Grenfell",2020-12-01,7,0
"cases","NL","Not Reported",2020-12-01,0,0
"cases","NL","Western",2020-12-01,25,0
"cases","NL","Central",2020-12-02,25,0
"cases","NL","Eastern",2020-12-02,283,1
"cases","NL","Labrador-Grenfell",2020-12-02,7,0
"cases","NL","Not Reported",2020-12-02,0,0
"cases","NL","Western",2020-12-02,25,0
"cases","NL","Central",2020-12-03,25,0
"cases","NL","Eastern",2020-12-03,283,0
"cases","NL","Labrador-Grenfell",2020-12-03,7,0
"cases","NL","Not Reported",2020-12-03,0,0
"cases","NL","Western",2020-12-03,25,0
"cases","NL","Central",2020-12-04,25,0
"cases","NL","Eastern",2020-12-04,286,3
"cases","NL","Labrador-Grenfell",2020-12-04,7,0
"cases","NL","Not Reported",2020-12-04,0,0
"cases","NL","Western",2020-12-04,25,0
"cases","NL","Central",2020-12-05,26,1
"cases","NL","Eastern",2020-12-05,289,3
"cases","NL","Labrador-Grenfell",2020-12-05,7,0
"cases","NL","Not Reported",2020-12-05,0,0
"cases","NL","Western",2020-12-05,25,0
"cases","NL","Central",2020-12-06,28,2
"cases","NL","Eastern",2020-12-06,291,2
"cases","NL","Labrador-Grenfell",2020-12-06,7,0
"cases","NL","Not Reported",2020-12-06,0,0
"cases","NL","Western",2020-12-06,25,0
"cases","NL","Central",2020-12-07,28,0
"cases","NL","Eastern",2020-12-07,291,0
"cases","NL","Labrador-Grenfell",2020-12-07,7,0
"cases","NL","Not Reported",2020-12-07,0,0
"cases","NL","Western",2020-12-07,25,0
"cases","NL","Central",2020-12-08,28,0
"cases","NL","Eastern",2020-12-08,292,1
"cases","NL","Labrador-Grenfell",2020-12-08,7,0
"cases","NL","Not Reported",2020-12-08,0,0
"cases","NL","Western",2020-12-08,25,0
"cases","NL","Central",2020-12-09,28,0
"cases","NL","Eastern",2020-12-09,293,1
"cases","NL","Labrador-Grenfell",2020-12-09,7,0
"cases","NL","Not Reported",2020-12-09,0,0
"cases","NL","Western",2020-12-09,25,0
"cases","NL","Central",2020-12-10,29,1
"cases","NL","Eastern",2020-12-10,293,0
"cases","NL","Labrador-Grenfell",2020-12-10,7,0
"cases","NL","Not Reported",2020-12-10,0,0
"cases","NL","Western",2020-12-10,25,0
"cases","NL","Central",2020-12-11,29,0
"cases","NL","Eastern",2020-12-11,294,1
"cases","NL","Labrador-Grenfell",2020-12-11,7,0
"cases","NL","Not Reported",2020-12-11,0,0
"cases","NL","Western",2020-12-11,25,0
"cases","NL","Central",2020-12-12,29,0
"cases","NL","Eastern",2020-12-12,294,0
"cases","NL","Labrador-Grenfell",2020-12-12,7,0
"cases","NL","Not Reported",2020-12-12,0,0
"cases","NL","Western",2020-12-12,27,2
"cases","NL","Central",2020-12-13,29,0
"cases","NL","Eastern",2020-12-13,294,0
"cases","NL","Labrador-Grenfell",2020-12-13,7,0
"cases","NL","Not Reported",2020-12-13,0,0
"cases","NL","Western",2020-12-13,27,0
"cases","NL","Central",2020-12-14,29,0
"cases","NL","Eastern",2020-12-14,295,1
"cases","NL","Labrador-Grenfell",2020-12-14,7,0
"cases","NL","Not Reported",2020-12-14,0,0
"cases","NL","Western",2020-12-14,27,0
"cases","NL","Central",2020-12-15,29,0
"cases","NL","Eastern",2020-12-15,296,1
"cases","NL","Labrador-Grenfell",2020-12-15,7,0
"cases","NL","Not Reported",2020-12-15,0,0
"cases","NL","Western",2020-12-15,27,0
"cases","NL","Central",2020-12-16,30,1
"cases","NL","Eastern",2020-12-16,300,4
"cases","NL","Labrador-Grenfell",2020-12-16,7,0
"cases","NL","Not Reported",2020-12-16,0,0
"cases","NL","Western",2020-12-16,27,0
"cases","NL","Central",2020-12-17,30,0
"cases","NL","Eastern",2020-12-17,303,3
"cases","NL","Labrador-Grenfell",2020-12-17,7,0
"cases","NL","Not Reported",2020-12-17,0,0
"cases","NL","Western",2020-12-17,27,0
"cases","NL","Central",2020-12-18,33,3
"cases","NL","Eastern",2020-12-18,305,2
"cases","NL","Labrador-Grenfell",2020-12-18,7,0
"cases","NL","Not Reported",2020-12-18,0,0
"cases","NL","Western",2020-12-18,27,0
"cases","NL","Central",2020-12-19,33,0
"cases","NL","Eastern",2020-12-19,313,8
"cases","NL","Labrador-Grenfell",2020-12-19,7,0
"cases","NL","Not Reported",2020-12-19,0,0
"cases","NL","Western",2020-12-19,27,0
"cases","NL","Central",2020-12-20,34,1
"cases","NL","Eastern",2020-12-20,314,1
"cases","NL","Labrador-Grenfell",2020-12-20,7,0
"cases","NL","Not Reported",2020-12-20,0,0
"cases","NL","Western",2020-12-20,27,0
"cases","NL","Central",2020-12-21,34,0
"cases","NL","Eastern",2020-12-21,314,0
"cases","NL","Labrador-Grenfell",2020-12-21,7,0
"cases","NL","Not Reported",2020-12-21,0,0
"cases","NL","Western",2020-12-21,27,0
"cases","NL","Central",2020-12-22,35,1
"cases","NL","Eastern",2020-12-22,314,0
"cases","NL","Labrador-Grenfell",2020-12-22,7,0
"cases","NL","Not Reported",2020-12-22,0,0
"cases","NL","Western",2020-12-22,27,0
"cases","NL","Central",2020-12-23,35,0
"cases","NL","Eastern",2020-12-23,315,1
"cases","NL","Labrador-Grenfell",2020-12-23,7,0
"cases","NL","Not Reported",2020-12-23,0,0
"cases","NL","Western",2020-12-23,27,0
"cases","NL","Central",2020-12-24,35,0
"cases","NL","Eastern",2020-12-24,315,0
"cases","NL","Labrador-Grenfell",2020-12-24,7,0
"cases","NL","Not Reported",2020-12-24,0,0
"cases","NL","Western",2020-12-24,27,0
"cases","NL","Central",2020-12-25,35,0
"cases","NL","Eastern",2020-12-25,315,0
"cases","NL","Labrador-Grenfell",2020-12-25,7,0
"cases","NL","Not Reported",2020-12-25,0,0
"cases","NL","Western",2020-12-25,27,0
"cases","NL","Central",2020-12-26,35,0
"cases","NL","Eastern",2020-12-26,315,0
"cases","NL","Labrador-Grenfell",2020-12-26,7,0
"cases","NL","Not Reported",2020-12-26,0,0
"cases","NL","Western",2020-12-26,27,0
"cases","NL","Central",2020-12-27,35,0
"cases","NL","Eastern",2020-12-27,317,2
"cases","NL","Labrador-Grenfell",2020-12-27,7,0
"cases","NL","Not Reported",2020-12-27,0,0
"cases","NL","Western",2020-12-27,28,1
"cases","NL","Central",2020-12-28,35,0
"cases","NL","Eastern",2020-12-28,319,2
"cases","NL","Labrador-Grenfell",2020-12-28,7,0
"cases","NL","Not Reported",2020-12-28,0,0
"cases","NL","Western",2020-12-28,28,0
"cases","NL","Central",2020-12-29,35,0
"cases","NL","Eastern",2020-12-29,320,1
"cases","NL","Labrador-Grenfell",2020-12-29,7,0
"cases","NL","Not Reported",2020-12-29,0,0
"cases","NL","Western",2020-12-29,28,0
"cases","NL","Central",2020-12-30,35,0
"cases","NL","Eastern",2020-12-30,320,0
"cases","NL","Labrador-Grenfell",2020-12-30,7,0
"cases","NL","Not Reported",2020-12-30,0,0
"cases","NL","Western",2020-12-30,28,0
"cases","NL","Central",2020-12-31,35,0
"cases","NL","Eastern",2020-12-31,320,0
"cases","NL","Labrador-Grenfell",2020-12-31,7,0
"cases","NL","Not Reported",2020-12-31,0,0
"cases","NL","Western",2020-12-31,28,0
"cases","NL","Central",2021-01-01,35,0
"cases","NL","Eastern",2021-01-01,320,0
"cases","NL","Labrador-Grenfell",2021-01-01,7,0
"cases","NL","Not Reported",2021-01-01,0,0
"cases","NL","Western",2021-01-01,28,0
"cases","NL","Central",2021-01-02,35,0
"cases","NL","Eastern",2021-01-02,320,0
"cases","NL","Labrador-Grenfell",2021-01-02,7,0
"cases","NL","Not Reported",2021-01-02,0,0
"cases","NL","Western",2021-01-02,28,0
"cases","NL","Central",2021-01-03,35,0
"cases","NL","Eastern",2021-01-03,320,0
"cases","NL","Labrador-Grenfell",2021-01-03,7,0
"cases","NL","Not Reported",2021-01-03,0,0
"cases","NL","Western",2021-01-03,28,0
"cases","NL","Central",2021-01-04,35,0
"cases","NL","Eastern",2021-01-04,320,0
"cases","NL","Labrador-Grenfell",2021-01-04,7,0
"cases","NL","Not Reported",2021-01-04,0,0
"cases","NL","Western",2021-01-04,29,1
"cases","NL","Central",2021-01-05,35,0
"cases","NL","Eastern",2021-01-05,321,1
"cases","NL","Labrador-Grenfell",2021-01-05,7,0
"cases","NL","Not Reported",2021-01-05,0,0
"cases","NL","Western",2021-01-05,29,0
"cases","NL","Central",2021-01-06,35,0
"cases","NL","Eastern",2021-01-06,321,0
"cases","NL","Labrador-Grenfell",2021-01-06,7,0
"cases","NL","Not Reported",2021-01-06,0,0
"cases","NL","Western",2021-01-06,29,0
"cases","NL","Central",2021-01-07,35,0
"cases","NL","Eastern",2021-01-07,321,0
"cases","NL","Labrador-Grenfell",2021-01-07,7,0
"cases","NL","Not Reported",2021-01-07,0,0
"cases","NL","Western",2021-01-07,29,0
"cases","NL","Central",2021-01-08,35,0
"cases","NL","Eastern",2021-01-08,321,0
"cases","NL","Labrador-Grenfell",2021-01-08,7,0
"cases","NL","Not Reported",2021-01-08,0,0
"cases","NL","Western",2021-01-08,29,0
"cases","NL","Central",2021-01-09,35,0
"cases","NL","Eastern",2021-01-09,321,0
"cases","NL","Labrador-Grenfell",2021-01-09,7,0
"cases","NL","Not Reported",2021-01-09,0,0
"cases","NL","Western",2021-01-09,29,0
"cases","NL","Central",2021-01-10,35,0
"cases","NL","Eastern",2021-01-10,322,1
"cases","NL","Labrador-Grenfell",2021-01-10,7,0
"cases","NL","Not Reported",2021-01-10,0,0
"cases","NL","Western",2021-01-10,29,0
"cases","NL","Central",2021-01-11,35,0
"cases","NL","Eastern",2021-01-11,322,0
"cases","NL","Labrador-Grenfell",2021-01-11,7,0
"cases","NL","Not Reported",2021-01-11,0,0
"cases","NL","Western",2021-01-11,29,0
"cases","NL","Central",2021-01-12,35,0
"cases","NL","Eastern",2021-01-12,322,0
"cases","NL","Labrador-Grenfell",2021-01-12,7,0
"cases","NL","Not Reported",2021-01-12,0,0
"cases","NL","Western",2021-01-12,29,0
"cases","NL","Central",2021-01-13,35,0
"cases","NL","Eastern",2021-01-13,322,0
"cases","NL","Labrador-Grenfell",2021-01-13,7,0
"cases","NL","Not Reported",2021-01-13,0,0
"cases","NL","Western",2021-01-13,29,0
"cases","NL","Central",2021-01-14,35,0
"cases","NL","Eastern",2021-01-14,323,1
"cases","NL","Labrador-Grenfell",2021-01-14,7,0
"cases","NL","Not Reported",2021-01-14,0,0
"cases","NL","Western",2021-01-14,29,0
"cases","NL","Central",2021-01-15,35,0
"cases","NL","Eastern",2021-01-15,324,1
"cases","NL","Labrador-Grenfell",2021-01-15,7,0
"cases","NL","Not Reported",2021-01-15,0,0
"cases","NL","Western",2021-01-15,29,0
"cases","NL","Central",2021-01-16,35,0
"cases","NL","Eastern",2021-01-16,324,0
"cases","NL","Labrador-Grenfell",2021-01-16,7,0
"cases","NL","Not Reported",2021-01-16,0,0
"cases","NL","Western",2021-01-16,29,0
"cases","NL","Central",2021-01-17,35,0
"cases","NL","Eastern",2021-01-17,325,1
"cases","NL","Labrador-Grenfell",2021-01-17,7,0
"cases","NL","Not Reported",2021-01-17,0,0
"cases","NL","Western",2021-01-17,29,0
"cases","NL","Central",2021-01-18,35,0
"cases","NL","Eastern",2021-01-18,325,0
"cases","NL","Labrador-Grenfell",2021-01-18,7,0
"cases","NL","Not Reported",2021-01-18,0,0
"cases","NL","Western",2021-01-18,29,0
"cases","NL","Central",2021-01-19,35,0
"cases","NL","Eastern",2021-01-19,325,0
"cases","NL","Labrador-Grenfell",2021-01-19,7,0
"cases","NL","Not Reported",2021-01-19,0,0
"cases","NL","Western",2021-01-19,29,0
"cases","NL","Central",2021-01-20,35,0
"cases","NL","Eastern",2021-01-20,325,0
"cases","NL","Labrador-Grenfell",2021-01-20,7,0
"cases","NL","Not Reported",2021-01-20,0,0
"cases","NL","Western",2021-01-20,29,0
"cases","NL","Central",2021-01-21,36,1
"cases","NL","Eastern",2021-01-21,325,0
"cases","NL","Labrador-Grenfell",2021-01-21,7,0
"cases","NL","Not Reported",2021-01-21,0,0
"cases","NL","Western",2021-01-21,29,0
"cases","NL","Central",2021-01-22,36,0
"cases","NL","Eastern",2021-01-22,326,1
"cases","NL","Labrador-Grenfell",2021-01-22,7,0
"cases","NL","Not Reported",2021-01-22,0,0
"cases","NL","Western",2021-01-22,29,0
"cases","NL","Central",2021-01-23,36,0
"cases","NL","Eastern",2021-01-23,326,0
"cases","NL","Labrador-Grenfell",2021-01-23,7,0
"cases","NL","Not Reported",2021-01-23,0,0
"cases","NL","Western",2021-01-23,29,0
"cases","NL","Central",2021-01-24,36,0
"cases","NL","Eastern",2021-01-24,326,0
"cases","NL","Labrador-Grenfell",2021-01-24,7,0
"cases","NL","Not Reported",2021-01-24,0,0
"cases","NL","Western",2021-01-24,29,0
"cases","NL","Central",2021-01-25,36,0
"cases","NL","Eastern",2021-01-25,326,0
"cases","NL","Labrador-Grenfell",2021-01-25,7,0
"cases","NL","Not Reported",2021-01-25,0,0
"cases","NL","Western",2021-01-25,29,0
"cases","NL","Central",2021-01-26,36,0
"cases","NL","Eastern",2021-01-26,326,0
"cases","NL","Labrador-Grenfell",2021-01-26,7,0
"cases","NL","Not Reported",2021-01-26,0,0
"cases","NL","Western",2021-01-26,29,0
"cases","NL","Central",2021-01-27,36,0
"cases","NL","Eastern",2021-01-27,328,2
"cases","NL","Labrador-Grenfell",2021-01-27,7,0
"cases","NL","Not Reported",2021-01-27,0,0
"cases","NL","Western",2021-01-27,29,0
"cases","NL","Central",2021-01-28,36,0
"cases","NL","Eastern",2021-01-28,332,4
"cases","NL","Labrador-Grenfell",2021-01-28,7,0
"cases","NL","Not Reported",2021-01-28,0,0
"cases","NL","Western",2021-01-28,29,0
"cases","NL","Central",2021-01-29,38,2
"cases","NL","Eastern",2021-01-29,334,2
"cases","NL","Labrador-Grenfell",2021-01-29,7,0
"cases","NL","Not Reported",2021-01-29,0,0
"cases","NL","Western",2021-01-29,29,0
"cases","NL","Central",2021-01-30,38,0
"cases","NL","Eastern",2021-01-30,334,0
"cases","NL","Labrador-Grenfell",2021-01-30,7,0
"cases","NL","Not Reported",2021-01-30,0,0
"cases","NL","Western",2021-01-30,29,0
"cases","NL","Central",2021-01-31,38,0
"cases","NL","Eastern",2021-01-31,334,0
"cases","NL","Labrador-Grenfell",2021-01-31,7,0
"cases","NL","Not Reported",2021-01-31,0,0
"cases","NL","Western",2021-01-31,29,0
"cases","NS","Not Reported",2020-01-25,0,0
"cases","NS","Zone 1 - Western",2020-01-25,0,0
"cases","NS","Zone 2 - Northern",2020-01-25,0,0
"cases","NS","Zone 3 - Eastern",2020-01-25,0,0
"cases","NS","Zone 4 - Central",2020-01-25,0,0
"cases","NS","Not Reported",2020-01-26,0,0
"cases","NS","Zone 1 - Western",2020-01-26,0,0
"cases","NS","Zone 2 - Northern",2020-01-26,0,0
"cases","NS","Zone 3 - Eastern",2020-01-26,0,0
"cases","NS","Zone 4 - Central",2020-01-26,0,0
"cases","NS","Not Reported",2020-01-27,0,0
"cases","NS","Zone 1 - Western",2020-01-27,0,0
"cases","NS","Zone 2 - Northern",2020-01-27,0,0
"cases","NS","Zone 3 - Eastern",2020-01-27,0,0
"cases","NS","Zone 4 - Central",2020-01-27,0,0
"cases","NS","Not Reported",2020-01-28,0,0
"cases","NS","Zone 1 - Western",2020-01-28,0,0
"cases","NS","Zone 2 - Northern",2020-01-28,0,0
"cases","NS","Zone 3 - Eastern",2020-01-28,0,0
"cases","NS","Zone 4 - Central",2020-01-28,0,0
"cases","NS","Not Reported",2020-01-29,0,0
"cases","NS","Zone 1 - Western",2020-01-29,0,0
"cases","NS","Zone 2 - Northern",2020-01-29,0,0
"cases","NS","Zone 3 - Eastern",2020-01-29,0,0
"cases","NS","Zone 4 - Central",2020-01-29,0,0
"cases","NS","Not Reported",2020-01-30,0,0
"cases","NS","Zone 1 - Western",2020-01-30,0,0
"cases","NS","Zone 2 - Northern",2020-01-30,0,0
"cases","NS","Zone 3 - Eastern",2020-01-30,0,0
"cases","NS","Zone 4 - Central",2020-01-30,0,0
"cases","NS","Not Reported",2020-01-31,0,0
"cases","NS","Zone 1 - Western",2020-01-31,0,0
"cases","NS","Zone 2 - Northern",2020-01-31,0,0
"cases","NS","Zone 3 - Eastern",2020-01-31,0,0
"cases","NS","Zone 4 - Central",2020-01-31,0,0
"cases","NS","Not Reported",2020-02-01,0,0
"cases","NS","Zone 1 - Western",2020-02-01,0,0
"cases","NS","Zone 2 - Northern",2020-02-01,0,0
"cases","NS","Zone 3 - Eastern",2020-02-01,0,0
"cases","NS","Zone 4 - Central",2020-02-01,0,0
"cases","NS","Not Reported",2020-02-02,0,0
"cases","NS","Zone 1 - Western",2020-02-02,0,0
"cases","NS","Zone 2 - Northern",2020-02-02,0,0
"cases","NS","Zone 3 - Eastern",2020-02-02,0,0
"cases","NS","Zone 4 - Central",2020-02-02,0,0
"cases","NS","Not Reported",2020-02-03,0,0
"cases","NS","Zone 1 - Western",2020-02-03,0,0
"cases","NS","Zone 2 - Northern",2020-02-03,0,0
"cases","NS","Zone 3 - Eastern",2020-02-03,0,0
"cases","NS","Zone 4 - Central",2020-02-03,0,0
"cases","NS","Not Reported",2020-02-04,0,0
"cases","NS","Zone 1 - Western",2020-02-04,0,0
"cases","NS","Zone 2 - Northern",2020-02-04,0,0
"cases","NS","Zone 3 - Eastern",2020-02-04,0,0
"cases","NS","Zone 4 - Central",2020-02-04,0,0
"cases","NS","Not Reported",2020-02-05,0,0
"cases","NS","Zone 1 - Western",2020-02-05,0,0
"cases","NS","Zone 2 - Northern",2020-02-05,0,0
"cases","NS","Zone 3 - Eastern",2020-02-05,0,0
"cases","NS","Zone 4 - Central",2020-02-05,0,0
"cases","NS","Not Reported",2020-02-06,0,0
"cases","NS","Zone 1 - Western",2020-02-06,0,0
"cases","NS","Zone 2 - Northern",2020-02-06,0,0
"cases","NS","Zone 3 - Eastern",2020-02-06,0,0
"cases","NS","Zone 4 - Central",2020-02-06,0,0
"cases","NS","Not Reported",2020-02-07,0,0
"cases","NS","Zone 1 - Western",2020-02-07,0,0
"cases","NS","Zone 2 - Northern",2020-02-07,0,0
"cases","NS","Zone 3 - Eastern",2020-02-07,0,0
"cases","NS","Zone 4 - Central",2020-02-07,0,0
"cases","NS","Not Reported",2020-02-08,0,0
"cases","NS","Zone 1 - Western",2020-02-08,0,0
"cases","NS","Zone 2 - Northern",2020-02-08,0,0
"cases","NS","Zone 3 - Eastern",2020-02-08,0,0
"cases","NS","Zone 4 - Central",2020-02-08,0,0
"cases","NS","Not Reported",2020-02-09,0,0
"cases","NS","Zone 1 - Western",2020-02-09,0,0
"cases","NS","Zone 2 - Northern",2020-02-09,0,0
"cases","NS","Zone 3 - Eastern",2020-02-09,0,0
"cases","NS","Zone 4 - Central",2020-02-09,0,0
"cases","NS","Not Reported",2020-02-10,0,0
"cases","NS","Zone 1 - Western",2020-02-10,0,0
"cases","NS","Zone 2 - Northern",2020-02-10,0,0
"cases","NS","Zone 3 - Eastern",2020-02-10,0,0
"cases","NS","Zone 4 - Central",2020-02-10,0,0
"cases","NS","Not Reported",2020-02-11,0,0
"cases","NS","Zone 1 - Western",2020-02-11,0,0
"cases","NS","Zone 2 - Northern",2020-02-11,0,0
"cases","NS","Zone 3 - Eastern",2020-02-11,0,0
"cases","NS","Zone 4 - Central",2020-02-11,0,0
"cases","NS","Not Reported",2020-02-12,0,0
"cases","NS","Zone 1 - Western",2020-02-12,0,0
"cases","NS","Zone 2 - Northern",2020-02-12,0,0
"cases","NS","Zone 3 - Eastern",2020-02-12,0,0
"cases","NS","Zone 4 - Central",2020-02-12,0,0
"cases","NS","Not Reported",2020-02-13,0,0
"cases","NS","Zone 1 - Western",2020-02-13,0,0
"cases","NS","Zone 2 - Northern",2020-02-13,0,0
"cases","NS","Zone 3 - Eastern",2020-02-13,0,0
"cases","NS","Zone 4 - Central",2020-02-13,0,0
"cases","NS","Not Reported",2020-02-14,0,0
"cases","NS","Zone 1 - Western",2020-02-14,0,0
"cases","NS","Zone 2 - Northern",2020-02-14,0,0
"cases","NS","Zone 3 - Eastern",2020-02-14,0,0
"cases","NS","Zone 4 - Central",2020-02-14,0,0
"cases","NS","Not Reported",2020-02-15,0,0
"cases","NS","Zone 1 - Western",2020-02-15,0,0
"cases","NS","Zone 2 - Northern",2020-02-15,0,0
"cases","NS","Zone 3 - Eastern",2020-02-15,0,0
"cases","NS","Zone 4 - Central",2020-02-15,0,0
"cases","NS","Not Reported",2020-02-16,0,0
"cases","NS","Zone 1 - Western",2020-02-16,0,0
"cases","NS","Zone 2 - Northern",2020-02-16,0,0
"cases","NS","Zone 3 - Eastern",2020-02-16,0,0
"cases","NS","Zone 4 - Central",2020-02-16,0,0
"cases","NS","Not Reported",2020-02-17,0,0
"cases","NS","Zone 1 - Western",2020-02-17,0,0
"cases","NS","Zone 2 - Northern",2020-02-17,0,0
"cases","NS","Zone 3 - Eastern",2020-02-17,0,0
"cases","NS","Zone 4 - Central",2020-02-17,0,0
"cases","NS","Not Reported",2020-02-18,0,0
"cases","NS","Zone 1 - Western",2020-02-18,0,0
"cases","NS","Zone 2 - Northern",2020-02-18,0,0
"cases","NS","Zone 3 - Eastern",2020-02-18,0,0
"cases","NS","Zone 4 - Central",2020-02-18,0,0
